date,flow_windsor,storage,shortfall_london,restrictions
2077-11-12,2611,200115,0,0
2077-11-13,2481,200285,0,0
2077-11-14,2355,200427,0,0
2077-11-15,2321,200540,0,0
2077-11-16,2281,200693,0,0
2077-11-17,2219,200837,0,0
2077-11-18,2201,200956,0,0
2077-11-19,2170,201095,0,0
2077-11-20,2390,201219,0,0
2077-11-21,2535,201457,0,0
2077-11-22,2527,201693,0,0
2077-11-23,2948,201887,0,0
2077-11-24,3541,202192,0,0
2077-11-25,5796,202604,0,0
2077-11-26,5803,202828,0,0
2077-11-27,5461,202828,0,0
2077-11-28,9990,202828,0,0
2077-11-29,9066,202828,0,0
2077-11-30,7920,202828,0,0
2077-12-01,6871,202828,0,0
2077-12-02,6767,202828,0,0
2077-12-03,6130,202828,0,0
2077-12-04,5827,202828,0,0
2077-12-05,6638,202828,0,0
2077-12-06,6710,202828,0,0
2077-12-07,8312,202828,0,0
2077-12-08,7723,202828,0,0
2077-12-09,6926,202828,0,0
2077-12-10,6240,202828,0,0
2077-12-11,7102,202828,0,0
2077-12-12,7520,202828,0,0
2077-12-13,6930,202828,0,0
2077-12-14,8364,202828,0,0
2077-12-15,8868,202828,0,0
2077-12-16,10623,202828,0,0
2077-12-17,9967,202828,0,0
2077-12-18,13353,202828,0,0
2077-12-19,12041,202828,0,0
2077-12-20,11513,202828,0,0
2077-12-21,13535,202828,0,0
2077-12-22,12307,202828,0,0
2077-12-23,11435,201294,0,0
2077-12-24,10812,199760,0,0
2077-12-25,10821,198226,0,0
2077-12-26,10044,196692,0,0
2077-12-27,9327,195158,0,0
2077-12-28,8713,193624,0,0
2077-12-29,8185,192090,0,0
2077-12-30,7723,190556,0,0
2077-12-31,7319,189000,0,0
2078-01-01,6951,187263,0,0
2078-01-02,6629,185816,0,0
2078-01-03,6339,186820,0,0
2078-01-04,7910,188736,0,0
2078-01-05,13799,190544,0,0
2078-01-06,19069,192352,0,0
2078-01-07,17299,194160,0,0
2078-01-08,17014,195790,0,0
2078-01-09,15268,196623,0,0
2078-01-10,19726,197456,0,0
2078-01-11,17921,198289,0,0
2078-01-12,16210,199122,0,0
2078-01-13,14803,199955,0,0
2078-01-14,13627,200788,0,0
2078-01-15,12633,201621,0,0
2078-01-16,11796,202454,0,0
2078-01-17,11070,202828,0,0
2078-01-18,10448,202828,0,0
2078-01-19,9895,202828,0,0
2078-01-20,9411,202828,0,0
2078-01-21,8980,202828,0,0
2078-01-22,8581,202828,0,0
2078-01-23,8229,202828,0,0
2078-01-24,7901,202828,0,0
2078-01-25,9307,202828,0,0
2078-01-26,8988,202828,0,0
2078-01-27,11389,202828,0,0
2078-01-28,10734,202828,0,0
2078-01-29,13548,202828,0,0
2078-01-30,14050,202828,0,0
2078-01-31,12932,202828,0,0
2078-02-01,11937,202828,0,0
2078-02-02,11100,202828,0,0
2078-02-03,10728,202828,0,0
2078-02-04,10313,202828,0,0
2078-02-05,9734,202828,0,0
2078-02-06,9897,202828,0,0
2078-02-07,13466,202828,0,0
2078-02-08,12602,202828,0,0
2078-02-09,11695,202828,0,0
2078-02-10,10910,202828,0,0
2078-02-11,10331,202828,0,0
2078-02-12,9743,202828,0,0
2078-02-13,9224,202828,0,0
2078-02-14,13518,202828,0,0
2078-02-15,12724,202828,0,0
2078-02-16,11791,202828,0,0
2078-02-17,10987,202828,0,0
2078-02-18,10304,202828,0,0
2078-02-19,10614,202828,0,0
2078-02-20,10055,202828,0,0
2078-02-21,9500,202828,0,0
2078-02-22,9008,202828,0,0
2078-02-23,15115,202828,0,0
2078-02-24,14046,202828,0,0
2078-02-25,13622,202828,0,0
2078-02-26,12611,202828,0,0
2078-02-27,11739,202828,0,0
2078-02-28,10996,202828,0,0
2078-03-01,10348,202828,0,0
2078-03-02,10165,202828,0,0
2078-03-03,9656,202828,0,0
2078-03-04,9163,202828,0,0
2078-03-05,8731,202828,0,0
2078-03-06,8340,202828,0,0
2078-03-07,7986,202828,0,0
2078-03-08,7661,202828,0,0
2078-03-09,7360,202828,0,0
2078-03-10,7084,202828,0,0
2078-03-11,6824,202828,0,0
2078-03-12,6581,202828,0,0
2078-03-13,6350,202828,0,0
2078-03-14,6133,202828,0,0
2078-03-15,5983,202828,0,0
2078-03-16,5792,202828,0,0
2078-03-17,5807,202828,0,0
2078-03-18,5667,202828,0,0
2078-03-19,5472,202828,0,0
2078-03-20,5275,202828,0,0
2078-03-21,5521,202828,0,0
2078-03-22,5863,202828,0,0
2078-03-23,5729,202828,0,0
2078-03-24,5476,202828,0,0
2078-03-25,5771,202828,0,0
2078-03-26,5651,202828,0,0
2078-03-27,5404,202828,0,0
2078-03-28,5676,202828,0,0
2078-03-29,5870,202828,0,0
2078-03-30,5651,202828,0,0
2078-03-31,5745,202828,0,0
2078-04-01,8253,202828,0,0
2078-04-02,20862,202828,0,0
2078-04-03,19376,202828,0,0
2078-04-04,16681,202828,0,0
2078-04-05,14486,202828,0,0
2078-04-06,12862,202828,0,0
2078-04-07,12145,202828,0,0
2078-04-08,10987,202828,0,0
2078-04-09,10253,202828,0,0
2078-04-10,9424,202828,0,0
2078-04-11,15505,202828,0,0
2078-04-12,14107,202828,0,0
2078-04-13,12742,202828,0,0
2078-04-14,11609,202828,0,0
2078-04-15,10667,202828,0,0
2078-04-16,9881,202828,0,0
2078-04-17,9241,202828,0,0
2078-04-18,8835,202828,0,0
2078-04-19,8333,202828,0,0
2078-04-20,7890,202828,0,0
2078-04-21,7484,202828,0,0
2078-04-22,7957,202828,0,0
2078-04-23,8339,202828,0,0
2078-04-24,8549,202828,0,0
2078-04-25,8094,202828,0,0
2078-04-26,8018,202828,0,0
2078-04-27,8306,202828,0,0
2078-04-28,8585,202828,0,0
2078-04-29,8508,202828,0,0
2078-04-30,13785,202828,0,0
2078-05-01,12586,202828,0,0
2078-05-02,11311,202828,0,0
2078-05-03,10266,202828,0,0
2078-05-04,9826,202828,0,0
2078-05-05,9713,202828,0,0
2078-05-06,14559,202828,0,0
2078-05-07,14465,202828,0,0
2078-05-08,13117,202828,0,0
2078-05-09,12495,202828,0,0
2078-05-10,11468,202828,0,0
2078-05-11,10577,202828,0,0
2078-05-12,10076,202828,0,0
2078-05-13,9419,202828,0,0
2078-05-14,8884,202828,0,0
2078-05-15,8379,202828,0,0
2078-05-16,8098,202828,0,0
2078-05-17,9065,202828,0,0
2078-05-18,8684,202828,0,0
2078-05-19,8181,202828,0,0
2078-05-20,9106,202828,0,0
2078-05-21,10032,202828,0,0
2078-05-22,9428,202828,0,0
2078-05-23,8780,202828,0,0
2078-05-24,8220,202828,0,0
2078-05-25,8943,202828,0,0
2078-05-26,17003,202828,0,0
2078-05-27,21928,202828,0,0
2078-05-28,19579,202828,0,0
2078-05-29,18224,202828,0,0
2078-05-30,16538,202828,0,0
2078-05-31,15139,202828,0,0
2078-06-01,13964,202828,0,0
2078-06-02,12978,202828,0,0
2078-06-03,12140,202828,0,0
2078-06-04,11484,202828,0,0
2078-06-05,10845,202828,0,0
2078-06-06,10438,202828,0,0
2078-06-07,9937,202828,0,0
2078-06-08,9471,202828,0,0
2078-06-09,9271,202828,0,0
2078-06-10,8892,202828,0,0
2078-06-11,8512,202828,0,0
2078-06-12,8163,202828,0,0
2078-06-13,7843,202828,0,0
2078-06-14,7544,202828,0,0
2078-06-15,7265,202828,0,0
2078-06-16,7004,202828,0,0
2078-06-17,6762,202828,0,0
2078-06-18,6529,202828,0,0
2078-06-19,6308,202828,0,0
2078-06-20,6097,202828,0,0
2078-06-21,5894,202828,0,0
2078-06-22,5702,202828,0,0
2078-06-23,5522,202828,0,0
2078-06-24,5345,202828,0,0
2078-06-25,5173,202828,0,0
2078-06-26,5006,202828,0,0
2078-06-27,4847,202828,0,0
2078-06-28,4691,202828,0,0
2078-06-29,4544,202828,0,0
2078-06-30,4400,202820,0,0
2078-07-01,4262,202800,0,0
2078-07-02,4113,202670,0,0
2078-07-03,3986,202530,0,0
2078-07-04,3862,202381,0,0
2078-07-05,3739,202226,0,0
2078-07-06,3621,202071,0,0
2078-07-07,3507,201916,0,0
2078-07-08,3396,201761,0,0
2078-07-09,4252,201606,0,0
2078-07-10,4527,201660,0,0
2078-07-11,4393,201820,0,0
2078-07-12,4160,201961,0,0
2078-07-13,3928,202048,0,0
2078-07-14,3717,202082,0,0
2078-07-15,3532,202072,0,0
2078-07-16,3668,202027,0,0
2078-07-17,3662,202064,0,0
2078-07-18,3539,202106,0,0
2078-07-19,3466,202120,0,0
2078-07-20,4634,202133,0,0
2078-07-21,4860,202474,0,0
2078-07-22,4587,202828,0,0
2078-07-23,4237,202828,0,0
2078-07-24,3916,202828,0,0
2078-07-25,3730,202828,0,0
2078-07-26,4586,202828,0,0
2078-07-27,4725,202828,0,0
2078-07-28,4482,202828,0,0
2078-07-29,4177,202828,0,0
2078-07-30,3891,202828,0,0
2078-07-31,3640,202828,0,0
2078-08-01,3420,202828,0,0
2078-08-02,3257,202828,0,0
2078-08-03,3088,202828,0,0
2078-08-04,2936,202803,0,0
2078-08-05,2799,202751,0,0
2078-08-06,2719,202676,0,0
2078-08-07,2755,202599,0,0
2078-08-08,2747,202571,0,0
2078-08-09,2680,202544,0,0
2078-08-10,2667,202498,0,0
2078-08-11,2671,202468,0,0
2078-08-12,2626,202455,0,0
2078-08-13,2563,202426,0,0
2078-08-14,4040,202383,0,0
2078-08-15,4880,202629,0,0
2078-08-16,4681,202828,0,0
2078-08-17,4237,202828,0,0
2078-08-18,5379,202828,0,0
2078-08-19,5369,202828,0,0
2078-08-20,4897,202828,0,0
2078-08-21,4408,202828,0,0
2078-08-22,3984,202828,0,0
2078-08-23,3630,202828,0,0
2078-08-24,3329,202828,0,0
2078-08-25,3074,202828,0,0
2078-08-26,2856,202828,0,0
2078-08-27,2668,202814,0,0
2078-08-28,2504,202769,0,0
2078-08-29,2362,202698,0,0
2078-08-30,2388,202605,0,0
2078-08-31,2552,202580,0,0
2078-09-01,2905,202668,0,0
2078-09-02,3051,202828,0,0
2078-09-03,2997,202828,0,0
2078-09-04,2860,202828,0,0
2078-09-05,2703,202828,0,0
2078-09-06,2553,202828,0,0
2078-09-07,2415,202828,0,0
2078-09-08,2291,202828,0,0
2078-09-09,2179,202828,0,0
2078-09-10,2078,202828,0,0
2078-09-11,2029,202828,0,0
2078-09-12,1975,202763,0,0
2078-09-13,1948,202589,0,0
2078-09-14,1923,202331,0,0
2078-09-15,1883,201997,0,0
2078-09-16,1820,201581,0,0
2078-09-17,1759,201064,0,0
2078-09-18,1699,200451,0,0
2078-09-19,1642,199745,0,0
2078-09-20,1588,198950,0,0
2078-09-21,1536,198072,0,0
2078-09-22,1486,197111,0,0
2078-09-23,1439,196073,0,0
2078-09-24,1434,194961,0,0
2078-09-25,1455,193828,0,0
2078-09-26,1478,192672,0,0
2078-09-27,1951,191500,0,0
2078-09-28,3014,190878,0,0
2078-09-29,3452,191347,0,0
2078-09-30,3458,192596,0,0
2078-10-01,3325,193902,0,0
2078-10-02,3028,195343,0,0
2078-10-03,2840,196749,0,0
2078-10-04,2346,198040,0,0
2078-10-05,2213,198859,0,0
2078-10-06,1930,199476,0,0
2078-10-07,1852,199596,0,0
2078-10-08,1787,199660,0,0
2078-10-09,1934,199559,0,0
2078-10-10,2174,199470,0,0
2078-10-11,2241,199502,0,0
2078-10-12,2241,199581,0,0
2078-10-13,2189,199722,0,0
2078-10-14,2189,199873,0,0
2078-10-15,2287,200008,0,0
2078-10-16,2341,200191,0,0
2078-10-17,2468,200431,0,0
2078-10-18,2503,200672,0,0
2078-10-19,2431,200942,0,0
2078-10-20,4854,201176,0,0
2078-10-21,5403,201941,0,0
2078-10-22,4845,202686,0,0
2078-10-23,7914,202828,0,0
2078-10-24,7243,202828,0,0
2078-10-25,6455,202828,0,0
2078-10-26,5576,202828,0,0
2078-10-27,4783,202828,0,0
2078-10-28,5132,202828,0,0
2078-10-29,4763,202828,0,0
2078-10-30,4214,202828,0,0
2078-10-31,3708,202828,0,0
2078-11-01,3281,202828,0,0
2078-11-02,3025,202828,0,0
2078-11-03,3388,202828,0,0
2078-11-04,3432,202828,0,0
2078-11-05,3218,202828,0,0
2078-11-06,2939,202828,0,0
2078-11-07,2670,202828,0,0
2078-11-08,2794,202828,0,0
2078-11-09,2811,202828,0,0
2078-11-10,2686,202828,0,0
2078-11-11,2499,202828,0,0
2078-11-12,2500,202828,0,0
2078-11-13,2465,202828,0,0
2078-11-14,2360,202828,0,0
2078-11-15,2219,202828,0,0
2078-11-16,2097,202828,0,0
2078-11-17,2192,202828,0,0
2078-11-18,2254,202828,0,0
2078-11-19,2747,202828,0,0
2078-11-20,2984,202828,0,0
2078-11-21,3812,202828,0,0
2078-11-22,3932,202828,0,0
2078-11-23,3634,202828,0,0
2078-11-24,3712,202828,0,0
2078-11-25,3535,202828,0,0
2078-11-26,3230,202828,0,0
2078-11-27,3487,202828,0,0
2078-11-28,5849,202828,0,0
2078-11-29,5868,202828,0,0
2078-11-30,7115,202828,0,0
2078-12-01,6470,202828,0,0
2078-12-02,6602,202828,0,0
2078-12-03,9569,202828,0,0
2078-12-04,8819,202828,0,0
2078-12-05,7777,202828,0,0
2078-12-06,6904,202828,0,0
2078-12-07,6247,202828,0,0
2078-12-08,5654,202828,0,0
2078-12-09,5146,202828,0,0
2078-12-10,4719,202828,0,0
2078-12-11,4357,202828,0,0
2078-12-12,4050,202828,0,0
2078-12-13,3790,202828,0,0
2078-12-14,3823,202828,0,0
2078-12-15,8575,202828,0,0
2078-12-16,8445,202828,0,0
2078-12-17,7517,202828,0,0
2078-12-18,6694,202828,0,0
2078-12-19,6015,202828,0,0
2078-12-20,5456,202828,0,0
2078-12-21,4992,202828,0,0
2078-12-22,4603,202828,0,0
2078-12-23,4544,202828,0,0
2078-12-24,6132,202828,0,0
2078-12-25,6129,202828,0,0
2078-12-26,5673,201294,0,0
2078-12-27,5212,199760,0,0
2078-12-28,4813,198226,0,0
2078-12-29,4471,196639,0,0
2078-12-30,5391,194961,0,0
2078-12-31,5365,193561,0,0
2079-01-01,5592,191865,0,0
2079-01-02,5314,190418,0,0
2079-01-03,7001,191315,0,0
2079-01-04,7362,193231,0,0
2079-01-05,7492,195039,0,0
2079-01-06,6946,196847,0,0
2079-01-07,6756,197817,0,0
2079-01-08,6678,198650,0,0
2079-01-09,6817,199483,0,0
2079-01-10,6595,200316,0,0
2079-01-11,7107,201149,0,0
2079-01-12,6767,201982,0,0
2079-01-13,6314,202815,0,0
2079-01-14,6351,202828,0,0
2079-01-15,6064,202828,0,0
2079-01-16,5713,202828,0,0
2079-01-17,6808,202828,0,0
2079-01-18,6670,202828,0,0
2079-01-19,6271,202828,0,0
2079-01-20,5883,202828,0,0
2079-01-21,5542,202828,0,0
2079-01-22,5879,202828,0,0
2079-01-23,5728,202828,0,0
2079-01-24,7209,202828,0,0
2079-01-25,7076,202828,0,0
2079-01-26,6635,202828,0,0
2079-01-27,7068,202828,0,0
2079-01-28,6767,202828,0,0
2079-01-29,6359,202828,0,0
2079-01-30,5999,202828,0,0
2079-01-31,5664,202828,0,0
2079-02-01,5369,202828,0,0
2079-02-02,5106,202828,0,0
2079-02-03,4870,202828,0,0
2079-02-04,4656,202828,0,0
2079-02-05,4464,202828,0,0
2079-02-06,4286,202828,0,0
2079-02-07,4121,202828,0,0
2079-02-08,3966,202828,0,0
2079-02-09,3822,202828,0,0
2079-02-10,3686,202828,0,0
2079-02-11,3558,202828,0,0
2079-02-12,3437,202828,0,0
2079-02-13,3321,202828,0,0
2079-02-14,3210,202828,0,0
2079-02-15,3104,202828,0,0
2079-02-16,3002,202828,0,0
2079-02-17,2905,202828,0,0
2079-02-18,2812,202828,0,0
2079-02-19,2722,202828,0,0
2079-02-20,2635,202828,0,0
2079-02-21,2551,202828,0,0
2079-02-22,2470,202822,0,0
2079-02-23,2392,202808,0,0
2079-02-24,2317,202787,0,0
2079-02-25,2243,202759,0,0
2079-02-26,2629,202725,0,0
2079-02-27,2966,202828,0,0
2079-02-28,3046,202828,0,0
2079-03-01,2972,202828,0,0
2079-03-02,2847,202828,0,0
2079-03-03,2710,202828,0,0
2079-03-04,2582,202828,0,0
2079-03-05,2461,202828,0,0
2079-03-06,2351,202828,0,0
2079-03-07,2257,202828,0,0
2079-03-08,2168,202828,0,0
2079-03-09,2081,202828,0,0
2079-03-10,2021,202828,0,0
2079-03-11,1982,202774,0,0
2079-03-12,1945,202635,0,0
2079-03-13,1909,202417,0,0
2079-03-14,1862,202122,0,0
2079-03-15,1837,201744,0,0
2079-03-16,1823,201310,0,0
2079-03-17,1817,200822,0,0
2079-03-18,1817,200298,0,0
2079-03-19,1857,199746,0,0
2079-03-20,1857,199204,0,0
2079-03-21,1991,198673,0,0
2079-03-22,2036,198255,0,0
2079-03-23,2036,197920,0,0
2079-03-24,2003,197661,0,0
2079-03-25,1953,197440,0,0
2079-03-26,1902,197211,0,0
2079-03-27,1983,196945,0,0
2079-03-28,3116,196652,0,0
2079-03-29,3604,197269,0,0
2079-03-30,3488,198906,0,0
2079-03-31,3412,200045,0,0
2079-04-01,3843,201094,0,0
2079-04-02,3843,201809,0,0
2079-04-03,3570,202469,0,0
2079-04-04,3246,202828,0,0
2079-04-05,2947,202828,0,0
2079-04-06,2758,202828,0,0
2079-04-07,2581,202828,0,0
2079-04-08,2407,202828,0,0
2079-04-09,2245,202828,0,0
2079-04-10,2096,202828,0,0
2079-04-11,1964,202828,0,0
2079-04-12,1918,202828,0,0
2079-04-13,1861,202828,0,0
2079-04-14,1788,202692,0,0
2079-04-15,1708,202410,0,0
2079-04-16,1636,201982,0,0
2079-04-17,1605,201422,0,0
2079-04-18,1592,200801,0,0
2079-04-19,1571,200115,0,0
2079-04-20,1540,199356,0,0
2079-04-21,1500,198524,0,0
2079-04-22,1453,197622,0,0
2079-04-23,1404,196650,0,0
2079-04-24,1355,195608,0,0
2079-04-25,1307,194498,0,0
2079-04-26,1280,193320,0,0
2079-04-27,1280,192102,0,0
2079-04-28,1304,190880,0,0
2079-04-29,1325,189746,0,0
2079-04-30,1334,188595,0,0
2079-05-01,1334,187429,0,0
2079-05-02,1558,186271,0,0
2079-05-03,1781,185439,0,0
2079-05-04,1886,184817,0,1
2079-05-05,1886,185064,0,1
2079-05-06,1853,185273,0,1
2079-05-07,1801,185560,0,0
2079-05-08,1696,185053,0,1
2079-05-09,1595,185296,0,1
2079-05-10,1503,185397,0,1
2079-05-11,1422,185369,0,1
2079-05-12,1349,185228,0,1
2079-05-13,1282,184893,0,1
2079-05-14,1223,184454,0,1
2079-05-15,1170,183918,0,1
2079-05-16,1120,183291,0,1
2079-05-17,1075,182578,0,1
2079-05-18,1033,181786,0,1
2079-05-19,994,180919,0,1
2079-05-20,959,179983,0,1
2079-05-21,926,178984,0,1
2079-05-22,907,177926,0,1
2079-05-23,904,176843,0,1
2079-05-24,913,175733,0,1
2079-05-25,913,174598,0,1
2079-05-26,956,173496,0,1
2079-05-27,1173,172404,0,2
2079-05-28,1230,171616,0,2
2079-05-29,1256,170868,0,2
2079-05-30,1257,170118,0,2
2079-05-31,1257,169370,0,2
2079-06-01,1253,168635,0,2
2079-06-02,1244,168014,0,2
2079-06-03,1222,167392,0,2
2079-06-04,1177,166766,0,2
2079-06-05,1133,166108,0,2
2079-06-06,1086,165409,0,2
2079-06-07,1045,164652,0,2
2079-06-08,1005,163850,0,2
2079-06-09,967,162997,0,2
2079-06-10,933,162096,0,2
2079-06-11,900,161147,0,2
2079-06-12,878,160149,0,2
2079-06-13,829,159126,0,2
2079-06-14,829,158052,0,2
2079-06-15,837,156958,0,2
2079-06-16,880,155859,0,2
2079-06-17,953,154785,0,2
2079-06-18,1039,153928,0,2
2079-06-19,1127,153200,0,2
2079-06-20,1211,152543,0,2
2079-06-21,1233,151930,0,2
2079-06-22,1233,151299,0,2
2079-06-23,1224,150627,0,2
2079-06-24,1197,149906,0,2
2079-06-25,1159,149194,0,2
2079-06-26,1132,148479,0,2
2079-06-27,1083,147758,0,2
2079-06-28,1036,146999,0,2
2079-06-29,991,146194,0,2
2079-06-30,949,145340,0,2
2079-07-01,911,144434,0,2
2079-07-02,872,143422,0,2
2079-07-03,840,142336,0,2
2079-07-04,808,141203,0,2
2079-07-05,780,140020,0,2
2079-07-06,753,138792,0,2
2079-07-07,728,137516,0,2
2079-07-08,706,136201,0,2
2079-07-09,667,134850,0,2
2079-07-10,623,133447,0,2
2079-07-11,586,131986,0,2
2079-07-12,569,130472,0,2
2079-07-13,567,128909,0,2
2079-07-14,571,127334,0,2
2079-07-15,584,125781,0,2
2079-07-16,614,124240,0,2
2079-07-17,909,122702,0,2
2079-07-18,1228,121730,0,2
2079-07-19,1954,121484,0,2
2079-07-20,2371,122208,0,2
2079-07-21,2371,123280,0,2
2079-07-22,2296,124251,0,2
2079-07-23,2092,125001,0,2
2079-07-24,1895,125424,0,2
2079-07-25,1713,125806,0,2
2079-07-26,1565,126113,0,2
2079-07-27,1437,126285,0,2
2079-07-28,1327,126234,0,2
2079-07-29,1231,126040,0,2
2079-07-30,1148,125705,0,2
2079-07-31,1076,125239,0,2
2079-08-01,1012,124649,0,2
2079-08-02,914,123923,0,2
2079-08-03,883,123067,0,2
2079-08-04,855,122138,0,2
2079-08-05,822,121140,0,2
2079-08-06,785,120052,0,2
2079-08-07,751,118893,0,2
2079-08-08,722,117668,0,2
2079-08-09,695,116388,0,2
2079-08-10,669,115058,0,2
2079-08-11,645,113680,0,2
2079-08-12,624,112257,0,3
2079-08-13,556,110979,0,3
2079-08-14,551,109544,0,3
2079-08-15,552,108095,0,3
2079-08-16,556,106693,0,3
2079-08-17,563,105256,0,3
2079-08-18,569,103792,0,3
2079-08-19,576,102326,0,3
2079-08-20,590,100860,0,3
2079-08-21,600,99394,0,3
2079-08-22,606,97928,0,3
2079-08-23,607,96462,0,3
2079-08-24,611,94996,0,3
2079-08-25,616,93530,0,3
2079-08-26,623,92064,0,3
2079-08-27,611,90598,0,3
2079-08-28,606,89132,0,3
2079-08-29,590,87666,0,3
2079-08-30,584,86200,0,3
2079-08-31,585,84734,0,3
2079-09-01,713,83268,0,3
2079-09-02,639,82030,0,3
2079-09-03,788,80799,0,3
2079-09-04,957,79728,0,3
2079-09-05,1059,78794,0,3
2079-09-06,1136,77962,0,3
2079-09-07,1150,77180,0,3
2079-09-08,1150,76417,0,3
2079-09-09,1187,75760,0,3
2079-09-10,1238,75155,0,3
2079-09-11,1267,74568,0,3
2079-09-12,1179,73962,0,3
2079-09-13,1072,73218,0,3
2079-09-14,1046,72349,0,3
2079-09-15,956,71491,0,3
2079-09-16,910,70567,0,3
2079-09-17,863,69609,0,3
2079-09-18,823,68608,0,3
2079-09-19,795,67561,0,3
2079-09-20,750,66475,0,3
2079-09-21,726,65330,0,3
2079-09-22,684,64142,0,3
2079-09-23,651,62893,0,3
2079-09-24,629,61591,0,3
2079-09-25,662,60329,0,3
2079-09-26,686,59293,0,3
2079-09-27,737,58237,0,3
2079-09-28,816,57161,0,3
2079-09-29,879,56142,0,3
2079-09-30,832,55157,0,3
2079-10-01,846,54096,0,3
2079-10-02,821,53076,0,3
2079-10-03,801,52007,0,3
2079-10-04,775,50920,0,3
2079-10-05,757,49814,0,3
2079-10-06,722,48707,577,4
2079-10-07,693,48707,583,4
2079-10-08,674,48707,599,4
2079-10-09,643,48707,630,4
2079-10-10,600,48707,677,4
2079-10-11,572,48707,711,4
2079-10-12,554,48707,715,4
2079-10-13,539,48707,729,4
2079-10-14,528,48707,747,4
2079-10-15,518,48707,771,4
2079-10-16,516,48707,790,4
2079-10-17,515,48707,808,4
2079-10-18,496,48707,845,4
2079-10-19,489,48707,867,4
2079-10-20,487,48707,883,4
2079-10-21,482,48707,901,4
2079-10-22,462,48707,933,4
2079-10-23,445,48707,958,4
2079-10-24,441,48707,972,4
2079-10-25,429,48707,990,4
2079-10-26,422,48707,1005,4
2079-10-27,426,48707,1006,4
2079-10-28,419,48707,947,4
2079-10-29,980,48707,154,4
2079-10-30,980,48707,0,4
2079-10-31,1520,48731,0,4
2079-11-01,2990,49377,0,3
2079-11-02,3571,51365,0,3
2079-11-03,3324,53544,0,3
2079-11-04,2914,55502,0,3
2079-11-05,2722,57178,0,3
2079-11-06,2442,58708,0,3
2079-11-07,2155,60138,0,3
2079-11-08,1955,61178,0,3
2079-11-09,1787,61976,0,3
2079-11-10,1715,62543,0,3
2079-11-11,1714,63073,0,3
2079-11-12,1730,63697,0,3
2079-11-13,1730,64268,0,3
2079-11-14,1651,64710,0,3
2079-11-15,1550,65017,0,3
2079-11-16,1439,65185,0,3
2079-11-17,1420,65135,0,3
2079-11-18,1448,65033,0,3
2079-11-19,1535,64907,0,3
2079-11-20,1554,64994,0,3
2079-11-21,1773,65044,0,3
2079-11-22,2016,65500,0,3
2079-11-23,2160,66252,0,3
2079-11-24,2814,67135,0,3
2079-11-25,3561,68924,0,3
2079-11-26,4118,71125,0,3
2079-11-27,3912,73801,0,3
2079-11-28,3480,76286,0,3
2079-11-29,3051,78633,0,3
2079-11-30,2867,80780,0,2
2079-12-01,2663,82654,0,2
2079-12-02,2398,84246,0,2
2079-12-03,2175,85524,0,2
2079-12-04,1987,86471,0,2
2079-12-05,1827,87144,0,2
2079-12-06,1690,87584,0,2
2079-12-07,1572,87828,0,2
2079-12-08,1472,87904,0,2
2079-12-09,1383,87837,0,2
2079-12-10,1304,87645,0,2
2079-12-11,1234,87312,0,2
2079-12-12,1197,86845,0,2
2079-12-13,4295,86302,0,2
2079-12-14,6141,87616,0,2
2079-12-15,5692,90227,0,2
2079-12-16,4783,92748,0,1
2079-12-17,4393,95031,0,1
2079-12-18,4150,97259,0,1
2079-12-19,8652,99460,0,1
2079-12-20,7915,102339,0,1
2079-12-21,6712,105218,0,1
2079-12-22,9221,107531,0,1
2079-12-23,8068,110053,0,1
2079-12-24,7303,112575,0,1
2079-12-25,6791,115097,0,0
2079-12-26,8349,117578,0,0
2079-12-27,8721,120069,0,0
2079-12-28,7671,122560,0,0
2079-12-29,6830,125051,0,0
2079-12-30,8332,127542,0,0
2079-12-31,7661,130011,0,0
2080-01-01,6842,132241,0,0
2080-01-02,6141,134834,0,0
2080-01-03,5563,137249,0,0
2080-01-04,5085,139483,0,0
2080-01-05,7137,141582,0,0
2080-01-06,6912,144175,0,0
2080-01-07,6290,146768,0,0
2080-01-08,5711,149175,0,0
2080-01-09,5551,151394,0,0
2080-01-10,6325,153607,0,0
2080-01-11,8496,156005,0,0
2080-01-12,10181,158598,0,0
2080-01-13,15357,161191,0,0
2080-01-14,15486,163784,0,0
2080-01-15,13672,166377,0,0
2080-01-16,12159,168970,0,0
2080-01-17,11865,171563,0,0
2080-01-18,11105,174156,0,0
2080-01-19,10293,176749,0,0
2080-01-20,9645,179342,0,0
2080-01-21,8928,181935,0,0
2080-01-22,8297,184528,0,0
2080-01-23,7802,187028,0,0
2080-01-24,10492,189389,0,0
2080-01-25,9930,191982,0,0
2080-01-26,9196,193888,0,0
2080-01-27,8557,195794,0,0
2080-01-28,9697,197695,0,0
2080-01-29,9412,199577,0,0
2080-01-30,8824,200770,0,0
2080-01-31,11717,201963,0,0
2080-02-01,10993,202828,0,0
2080-02-02,10170,202828,0,0
2080-02-03,9609,202828,0,0
2080-02-04,9013,202828,0,0
2080-02-05,8486,202828,0,0
2080-02-06,8023,202828,0,0
2080-02-07,7615,202828,0,0
2080-02-08,7253,202828,0,0
2080-02-09,6927,202828,0,0
2080-02-10,6630,202828,0,0
2080-02-11,8466,202828,0,0
2080-02-12,8272,202828,0,0
2080-02-13,7804,202828,0,0
2080-02-14,7364,202828,0,0
2080-02-15,7026,202828,0,0
2080-02-16,6685,202828,0,0
2080-02-17,9304,202828,0,0
